"","interval.ma"," early_interval","accepted_name","lat","lng","cell","ex","fad"
"1539",251.2,"Induan","Eumorphotis",-12.83,106.9,662,0,254.17
"1540",251.2,"Induan","Eumorphotis",-36.52,55.02,602,0,254.17
"1541",251.2,"Induan","Eumorphotis",-14.75,106.83,662,0,254.17
"1542",251.2,"Induan","Eumorphotis",-12.56,104.62,653,0,254.17
"1543",251.2,"Induan","Eumorphotis",-12.43,104.93,653,0,254.17
"1544",251.2,"Induan","Eumorphotis",54.87,22.27,253,0,254.17
"1545",251.2,"Induan","Eumorphotis",21.03,142.33,381,0,254.17
"1546",251.2,"Induan","Eumorphotis",-16.6,104.3,652,0,254.17
"1547",251.2,"Induan","Eumorphotis",-10.91,105.97,653,0,254.17
"1548",251.2,"Induan","Eumorphotis",-41.64,53.39,601,0,254.17
"1549",251.2,"Induan","Eumorphotis",-7.08,117.29,673,0,254.17
"1550",251.2,"Induan","Eumorphotis",-23.37,103.34,651,0,254.17
"1551",251.2,"Induan","Eumorphotis",-14.79,106.75,662,0,254.17
"1552",251.2,"Induan","Eumorphotis",-15.8,107.57,662,0,254.17
"1553",251.2,"Induan","Eumorphotis",-11.37,106.49,662,0,254.17
"1554",251.2,"Induan","Eumorphotis",30.11,-34.99,125,0,254.17
"1555",251.2,"Induan","Eumorphotis",-9.54,112.47,672,0,254.17
"1556",251.2,"Induan","Eumorphotis",29.59,-34.83,125,0,254.17
"1557",251.2,"Induan","Eumorphotis",12.83,36.42,247,0,254.17
"1558",251.2,"Induan","Eumorphotis",53.93,22.8,253,0,254.17
"1559",251.2,"Induan","Eumorphotis",-14.54,104.84,662,0,254.17
"1560",251.2,"Induan","Eumorphotis",25.58,-31.16,135,0,254.17
"1561",251.2,"Induan","Eumorphotis",25.96,-30.81,135,0,254.17
"1562",251.2,"Induan","Eumorphotis",30.47,-35.14,125,0,254.17
"1563",251.2,"Induan","Eumorphotis",53.99,22.75,253,0,254.17
"1564",251.2,"Induan","Eumorphotis",26.61,-30.04,135,0,254.17
"1565",251.2,"Induan","Eumorphotis",25.49,-33.04,125,0,254.17
"1566",251.2,"Induan","Eumorphotis",53.92,22.83,253,0,254.17
"1567",251.2,"Induan","Eumorphotis",-14.36,105.39,662,0,254.17
"1568",251.2,"Induan","Eumorphotis",29.54,-34.82,125,0,254.17
"1569",251.2,"Induan","Eumorphotis",-19.52,101.79,652,0,254.17
"1570",251.2,"Induan","Eumorphotis",29.54,-34.82,125,0,254.17
"1571",251.2,"Induan","Eumorphotis",-27.64,107.98,660,0,254.17
"1572",251.2,"Induan","Eumorphotis",26.28,-31.06,135,0,254.17
"1573",251.2,"Induan","Eumorphotis",-10.27,105.92,663,0,254.17
"1574",251.2,"Induan","Eumorphotis",4.66,114.2,674,0,254.17
"1575",251.2,"Induan","Eumorphotis",-36.52,55.02,602,0,254.17
"1576",251.2,"Induan","Eumorphotis",-36.76,54.58,602,0,254.17
"1577",251.2,"Induan","Eumorphotis",43.94,22.62,252,0,254.17
"1578",251.2,"Induan","Eumorphotis",29.7,-34.46,125,0,254.17
"1579",251.2,"Induan","Eumorphotis",12.87,36.13,247,0,254.17
"1580",251.2,"Induan","Eumorphotis",43.8,22.74,252,0,254.17
"1581",251.2,"Induan","Eumorphotis",-13.73,106.19,662,0,254.17
"1582",251.2,"Induan","Eumorphotis",26.29,-31.05,135,0,254.17
"1583",251.2,"Induan","Eumorphotis",25.42,-31.08,135,0,254.17
"1584",251.2,"Induan","Eumorphotis",34.07,-29.55,116,0,254.17
"1585",251.2,"Induan","Eumorphotis",-10.91,105.96,653,0,254.17
"1586",251.2,"Induan","Eumorphotis",-34.75,52.16,602,0,254.17
"1587",251.2,"Induan","Eumorphotis",-14.77,106.74,662,0,254.17
"1588",251.2,"Induan","Eumorphotis",13.02,110.7,666,0,254.17
"1589",251.2,"Induan","Eumorphotis",-6.46,38.96,577,0,254.17
"1590",251.2,"Induan","Gervillia",-41.64,53.39,601,0,298.9
"1591",251.2,"Induan","Gervillia",28.44,-30.84,125,0,298.9
"1592",251.2,"Induan","Gervillia",53.44,23.46,253,0,298.9
"1593",251.2,"Induan","Gervillia",-9.85,106.35,663,0,298.9
"1594",251.2,"Induan","Gervillia",29.71,-34.46,125,0,298.9
"1595",251.2,"Induan","Gervillia",53.92,22.75,253,0,298.9
"1596",251.2,"Induan","Gervillia",-14.75,106.83,662,0,298.9
"1597",251.2,"Induan","Gervillia",26.62,-29.89,135,0,298.9
"1598",251.2,"Induan","Glabrocingulum",54.76,22.9,253,0,346.7
"1599",251.2,"Induan","Glabrocingulum",-14.75,106.83,662,0,346.7
"1600",251.2,"Induan","Glabrocingulum",-14.74,106.83,662,0,346.7
"1601",251.2,"Induan","Guichiella",-12.43,104.93,653,1,252.17
"1602",251.2,"Induan","Heteropecten",29.54,-34.82,125,1,295.5
"1603",251.2,"Induan","Hoernesia",-14.75,106.73,662,0,251.2
"1604",251.2,"Induan","Hoernesia",-14.75,106.83,662,0,251.2
"1605",251.2,"Induan","Hoernesia",-14.74,106.83,662,0,251.2
"1606",251.2,"Induan","Holopella",12.7,36.16,247,1,445.2
"1607",251.2,"Induan","Homomya",13.02,110.7,666,0,251.2
"1608",251.2,"Induan","Kolymia",79.31,86.72,360,0,272.3
"1609",251.2,"Induan","Laxella",-9.37,115.53,672,1,303.7
"1610",251.2,"Induan","Leptochondria",21.01,142.39,381,0,254.17
"1611",251.2,"Induan","Leptochondria",20.12,108.9,667,0,254.17
"1612",251.2,"Induan","Leptochondria",-9.54,112.47,672,0,254.17
"1613",251.2,"Induan","Leptochondria",-8.48,104.5,663,0,254.17
"1614",251.2,"Induan","Leptochondria",-10.27,105.92,663,0,254.17
"1615",251.2,"Induan","Leptochondria",-14.74,106.83,662,0,254.17
"1616",251.2,"Induan","Leptochondria",-14.79,106.75,662,0,254.17
"1617",251.2,"Induan","Leptochondria",-14.75,106.83,662,0,254.17
"1618",251.2,"Induan","Leptochondria",-10.91,105.96,653,0,254.17
"1619",251.2,"Induan","Leptochondria",-9.85,106.35,663,0,254.17
"1620",251.2,"Induan","Leptochondria",-10.91,105.97,653,0,254.17
"1621",251.2,"Induan","Leptochondria",-7.08,117.29,673,0,254.17
"1622",251.2,"Induan","Leptochondria",-14.78,106.84,662,0,254.17
"1623",251.2,"Induan","Leptochondria",25.57,-31.16,135,0,254.17
"1624",251.2,"Induan","Leptochondria",12.83,36.42,247,0,254.17
"1625",251.2,"Induan","Leptochondria",25.49,-33.04,125,0,254.17
"1626",251.2,"Induan","Leptochondria",13.02,110.7,666,0,254.17
"1627",251.2,"Induan","Leptochondria",25.24,-30.94,135,0,254.17
"1628",251.2,"Induan","Leptochondria",-14.54,104.84,662,0,254.17
"1629",251.2,"Induan","Leptochondria",-15.37,106.82,662,0,254.17
"1630",251.2,"Induan","Leptochondria",53.93,22.8,253,0,254.17
"1631",251.2,"Induan","Leptochondria",25.45,-31.24,135,0,254.17
"1632",251.2,"Induan","Leptochondria",12.74,36.14,247,0,254.17
"1633",251.2,"Induan","Leptochondria",-14.36,105.39,662,0,254.17
"1634",251.2,"Induan","Leptochondria",-13.21,105.22,662,0,254.17
"1635",251.2,"Induan","Leptochondria",-12.43,104.93,653,0,254.17
"1636",251.2,"Induan","Leptochondria",28.4,-30.94,125,0,254.17
"1637",251.2,"Induan","Leptochondria",-15.87,107.54,662,0,254.17
"1638",251.2,"Induan","Leptochondria",-36.47,55.12,602,0,254.17
"1639",251.2,"Induan","Leptochondria",-11.37,106.49,662,0,254.17
"1640",251.2,"Induan","Leptochondria",-34.49,52.33,602,0,254.17
"1641",251.2,"Induan","Leptochondria",8.87,35.58,235,0,254.17
"1642",251.2,"Induan","Leptochondria",-14.64,104.7,662,0,254.17
"1643",251.2,"Induan","Leptochondria",-14.77,106.74,662,0,254.17
"1644",251.2,"Induan","Leptochondria",-15.8,107.57,662,0,254.17
"1645",251.2,"Induan","Leptochondria",-36.48,55.11,602,0,254.17
"1646",251.2,"Induan","Leptochondria",-10.05,106.24,663,0,254.17
"1647",251.2,"Induan","Leptochondria",-34.49,52.32,602,0,254.17
"1648",251.2,"Induan","Leptochondria",-15.52,106.74,662,0,254.17
"1649",251.2,"Induan","Leptochondria",-36.48,55.11,602,0,254.17
"1650",251.2,"Induan","Leptochondria",29.44,-34.72,125,0,254.17
"1651",251.2,"Induan","Leptochondria",-15.61,104.98,662,0,254.17
"1652",251.2,"Induan","Leptochondria",26.62,-29.89,135,0,254.17
"1653",251.2,"Induan","Loxonema",43.9,22.7,252,0,453
"1654",251.2,"Induan","Loxonema",43.95,22.58,252,0,453
"1655",251.2,"Induan","Loxonema",43.93,22.61,252,0,453
"1656",251.2,"Induan","Loxonema",43.94,22.62,252,0,453
"1657",251.2,"Induan","Maitaia",81.12,87.68,370,1,279.3
"1658",251.2,"Induan","Maitaia",76.54,70.28,361,1,279.3
"1659",251.2,"Induan","Maitaia",79.35,83.48,360,1,279.3
"1660",251.2,"Induan","Maitaia",83.07,100.14,370,1,279.3
"1661",251.2,"Induan","Maitaia",79.46,82.94,360,1,279.3
"1662",251.2,"Induan","Maitaia",82.83,99.68,370,1,279.3
"1663",251.2,"Induan","Maitaia",83.72,108.07,370,1,279.3
"1664",251.2,"Induan","Murchisonia",12.83,35.7,247,0,440.8
"1665",251.2,"Induan","Murchisonia",12.87,36.38,247,0,440.8
"1666",251.2,"Induan","Murchisonia",12.86,36.13,247,0,440.8
"1667",251.2,"Induan","Murchisonia",12.99,35.67,247,0,440.8
"1668",251.2,"Induan","Murchisonia",12.74,36.14,247,0,440.8
"1669",251.2,"Induan","Murchisonia",-9.91,108.13,663,0,440.8
"1670",251.2,"Induan","Myalina",53.44,23.46,253,0,445.2
"1671",251.2,"Induan","Myalina",12.74,36.14,247,0,445.2
"1672",251.2,"Induan","Myalina",54.35,22.08,253,0,445.2
"1673",251.2,"Induan","Myalina",53.99,22.75,253,0,445.2
"1674",251.2,"Induan","Myalina",54.73,22.85,253,0,445.2
"1675",251.2,"Induan","Myalina",43.93,22.61,252,0,445.2
"1676",251.2,"Induan","Myalina",55.4,24.4,334,0,445.2
"1677",251.2,"Induan","Myalina",43.93,22.62,252,0,445.2
"1678",251.2,"Induan","Myalina",43.94,22.61,252,0,445.2
"1679",251.2,"Induan","Myalina",12.91,36.27,247,0,445.2
"1680",251.2,"Induan","Myalina",43.92,22.63,252,0,445.2
"1681",251.2,"Induan","Myalina",43.95,22.58,252,0,445.2
"1682",251.2,"Induan","Myalina",43.91,22.69,252,0,445.2
"1683",251.2,"Induan","Myalina",43.9,22.7,252,0,445.2
"1684",251.2,"Induan","Myalina",43.93,22.64,252,0,445.2
"1685",251.2,"Induan","Myalina",54.57,22.03,253,0,445.2
"1686",251.2,"Induan","Myalina",54.06,22.59,253,0,445.2
"1687",251.2,"Induan","Myalina",53.92,22.75,253,0,445.2
"1688",251.2,"Induan","Myalina",25.61,-30.99,135,0,445.2
"1689",251.2,"Induan","Myalina",54.41,23.23,253,0,445.2
"1690",251.2,"Induan","Myalina",41.53,22.8,251,0,445.2
"1691",251.2,"Induan","Myalina",43.92,22.67,252,0,445.2
"1692",251.2,"Induan","Myalina",54.35,22.08,253,0,445.2
"1693",251.2,"Induan","Myalina",42.24,22.34,251,0,445.2
"1694",251.2,"Induan","Myalina",25.57,-31.16,135,0,445.2
"1695",251.2,"Induan","Myalina",26.61,-30.04,135,0,445.2
"1696",251.2,"Induan","Myalina (Myalinella)",-14.75,106.83,662,0,298.9
"1697",251.2,"Induan","Myalina (Myalinella)",26.63,-29.9,135,0,298.9
"1698",251.2,"Induan","Myalina (Myalinella)",-15.87,107.54,662,0,298.9
"1699",251.2,"Induan","Myalina (Myalinella)",28.44,-30.84,125,0,298.9
"1700",251.2,"Induan","Myalina (Myalinella)",-14.78,106.84,662,0,298.9
"1701",251.2,"Induan","Myalina (Myalinella)",26.61,-30.04,135,0,298.9
"1702",251.2,"Induan","Myalina (Myalinella)",26.53,-30.54,135,0,298.9
"1703",251.2,"Induan","Myalina (Myalinella)",-14.74,106.83,662,0,298.9
"1704",251.2,"Induan","Myalina (Myalinella)",25.42,-31.08,135,0,298.9
"1705",251.2,"Induan","Myalina (Myalinella)",-14.79,106.75,662,0,298.9
"1706",251.2,"Induan","Myalina (Myalinella)",28.4,-30.94,125,0,298.9
"1707",251.2,"Induan","Myalina (Myalinella)",25.61,-30.99,135,0,298.9
"1708",251.2,"Induan","Myalina (Myalinella)",-15.52,106.74,662,0,298.9
"1709",251.2,"Induan","Myalina (Myalinella)",30.31,-33.37,125,0,298.9
"1710",251.2,"Induan","Myalina (Myalinella)",-15.8,107.57,662,0,298.9
"1711",251.2,"Induan","Myalina (Myalinella)",-15.53,106.74,662,0,298.9
"1712",251.2,"Induan","Myalina (Myalinella)",25.24,-30.94,135,0,298.9
"1713",251.2,"Induan","Myalina (Myalinella)",43.93,22.59,252,0,298.9
"1714",251.2,"Induan","Myoconcha",20.12,108.9,667,0,272.3
"1715",251.2,"Induan","Myoconcha",21.01,142.39,381,0,272.3
"1716",251.2,"Induan","Myoconcha",-14.75,104.59,662,0,272.3
"1717",251.2,"Induan","Myoconcha",-16.6,104.64,652,0,272.3
"1718",251.2,"Induan","Myophoria",-10.27,105.92,663,0,445.2
"1719",251.2,"Induan","Myophoria",8.97,35.58,235,0,445.2
"1720",251.2,"Induan","Mytilus",26.61,-30.04,135,0,419.2
"1721",251.2,"Induan","Naticopsis",-14.74,106.83,662,0,427.4
"1722",251.2,"Induan","Naticopsis",43.93,22.62,252,0,427.4
"1723",251.2,"Induan","Naticopsis",-15.53,106.74,662,0,427.4
"1724",251.2,"Induan","Naticopsis",43.95,22.58,252,0,427.4
"1725",251.2,"Induan","Naticopsis",-13.8,106.8,662,0,427.4
"1726",251.2,"Induan","Naticopsis",-22.9,53.87,594,0,427.4
"1727",251.2,"Induan","Naticopsis",43.92,22.63,252,0,427.4
"1728",251.2,"Induan","Naticopsis",41.57,22.82,251,0,427.4
"1729",251.2,"Induan","Naticopsis",-14.79,106.75,662,0,427.4
"1730",251.2,"Induan","Naticopsis",-24.3,54.82,594,0,427.4
"1731",251.2,"Induan","Naticopsis",43.91,22.67,252,0,427.4
"1732",251.2,"Induan","Naticopsis",43.9,22.7,252,0,427.4
"1733",251.2,"Induan","Naticopsis",41.89,22.32,251,0,427.4
"1734",251.2,"Induan","Naticopsis",-14.75,106.83,662,0,427.4
"1735",251.2,"Induan","Naticopsis",43.8,22.74,252,0,427.4
"1736",251.2,"Induan","Naticopsis",-15.52,106.74,662,0,427.4
"1737",251.2,"Induan","Naticopsis",43.92,22.67,252,0,427.4
"1738",251.2,"Induan","Naticopsis",43.94,22.62,252,0,427.4
"1739",251.2,"Induan","Naticopsis",43.92,22.66,252,0,427.4
"1740",251.2,"Induan","Naticopsis",-9.37,115.53,672,0,427.4
"1741",251.2,"Induan","Naticopsis",41.61,22.76,251,0,427.4
"1742",251.2,"Induan","Naticopsis",43.93,22.64,252,0,427.4
"1743",251.2,"Induan","Naticopsis",-14.75,106.73,662,0,427.4
"1744",251.2,"Induan","Naticopsis",-15.8,107.57,662,0,427.4
"1745",251.2,"Induan","Naticopsis",-15.87,107.54,662,0,427.4
"1746",251.2,"Induan","Naticopsis",-22.82,54.01,594,0,427.4
"1747",251.2,"Induan","Naticopsis",43.94,22.61,252,0,427.4
"1748",251.2,"Induan","Naticopsis",41.53,22.8,251,0,427.4
"1749",251.2,"Induan","Naticopsis",43.91,22.69,252,0,427.4
"1750",251.2,"Induan","Naticopsis (Vernelia)",-14.75,106.83,662,0,254.17
"1751",251.2,"Induan","Naticopsis (Vernelia)",-14.74,106.83,662,0,254.17
"1752",251.2,"Induan","Neoschizodus",12.74,36.16,247,0,265.1
"1753",251.2,"Induan","Neoschizodus",-15.53,106.74,662,0,265.1
"1754",251.2,"Induan","Neoschizodus",28.44,-30.84,125,0,265.1
"1755",251.2,"Induan","Neoschizodus",8.35,40.84,246,0,265.1
"1756",251.2,"Induan","Neoschizodus",12.74,36.16,247,0,265.1
"1757",251.2,"Induan","Neoschizodus",12.86,36.13,247,0,265.1
"1758",251.2,"Induan","Neoschizodus",-14.54,104.84,662,0,265.1
"1759",251.2,"Induan","Neoschizodus",28.75,-32.09,125,0,265.1
"1760",251.2,"Induan","Neoschizodus",12.99,35.67,247,0,265.1
"1761",251.2,"Induan","Neoschizodus",21.01,142.39,381,0,265.1
"1762",251.2,"Induan","Neoschizodus",12.87,36.38,247,0,265.1
"1763",251.2,"Induan","Neoschizodus",-14.64,104.7,662,0,265.1
"1764",251.2,"Induan","Neoschizodus",-14.78,106.84,662,0,265.1
"1765",251.2,"Induan","Neoschizodus",-9.85,106.35,663,0,265.1
"1766",251.2,"Induan","Neoschizodus",26.62,-29.89,135,0,265.1
"1767",251.2,"Induan","Neoschizodus",-17.74,108.19,662,0,265.1
"1768",251.2,"Induan","Neoschizodus",-12.56,104.62,653,0,265.1
"1769",251.2,"Induan","Neoschizodus",-14.49,105.24,662,0,265.1
"1770",251.2,"Induan","Neoschizodus",-8.48,104.5,663,0,265.1
"1771",251.2,"Induan","Neoschizodus",-41.64,53.39,601,0,265.1
"1772",251.2,"Induan","Neoschizodus",12.74,36.14,247,0,265.1
"1773",251.2,"Induan","Neoschizodus",13.35,35.33,247,0,265.1
"1774",251.2,"Induan","Neoschizodus",12.91,36.27,247,0,265.1
"1775",251.2,"Induan","Neoschizodus",-13.36,104.46,662,0,265.1
"1776",251.2,"Induan","Neoschizodus",-16.34,109.49,662,0,265.1
"1777",251.2,"Induan","Neoschizodus",-14.75,104.59,662,0,265.1
"1778",251.2,"Induan","Neoschizodus",12.69,36.07,247,0,265.1
"1779",251.2,"Induan","Neoschizodus",-13.86,104.54,662,0,265.1
"1780",251.2,"Induan","Neoschizodus",54.76,22.9,253,0,265.1
"1781",251.2,"Induan","Neoschizodus",20.12,108.9,667,0,265.1
"1782",251.2,"Induan","Neoschizodus",-10.91,105.97,653,0,265.1
"1783",251.2,"Induan","Neoschizodus",26.63,-29.9,135,0,265.1
"1784",251.2,"Induan","Neoschizodus",26.32,-30.21,135,0,265.1
"1785",251.2,"Induan","Neoschizodus",-14.93,104.65,662,0,265.1
"1786",251.2,"Induan","Neoschizodus",2.77,129.54,693,0,265.1
"1787",251.2,"Induan","Neoschizodus",-13.21,105.22,662,0,265.1
"1788",251.2,"Induan","Neoschizodus",-14.11,104.53,662,0,265.1
"1789",251.2,"Induan","Neoschizodus",29.71,-34.46,125,0,265.1
"1790",251.2,"Induan","Neoschizodus",8.87,35.58,235,0,265.1
"1791",251.2,"Induan","Neoschizodus",8.93,35.46,235,0,265.1
"1792",251.2,"Induan","Neoschizodus",12.87,36.13,247,0,265.1
"1793",251.2,"Induan","Neoschizodus",26.61,-30.04,135,0,265.1
"1794",251.2,"Induan","Neoschizodus",-14.75,106.83,662,0,265.1
"1795",251.2,"Induan","Neoschizodus",-14.36,105.39,662,0,265.1
"1796",251.2,"Induan","Neoschizodus",12.94,36.21,247,0,265.1
"1797",251.2,"Induan","Neoschizodus",-10.27,105.92,663,0,265.1
"1798",251.2,"Induan","Neoschizodus",-14.74,106.83,662,0,265.1
"1799",251.2,"Induan","Neoschizodus",53.93,22.8,253,0,265.1
"1800",251.2,"Induan","Neoschizodus",-13.86,104.54,662,0,265.1
"1801",251.2,"Induan","Neoschizodus",12.74,36.16,247,0,265.1
"1802",251.2,"Induan","Neritaria",12.87,35.97,247,0,268.8
"1803",251.2,"Induan","Neritaria",12.87,35.97,247,0,268.8
"1804",251.2,"Induan","Nucinella",54.76,22.9,253,0,251.2
"1805",251.2,"Induan","Nuculopsis",80.39,89.06,370,0,393.3
"1806",251.2,"Induan","Nuculopsis",81.12,87.68,370,0,393.3
"1807",251.2,"Induan","Ochotomya",21.01,142.39,381,0,251.2
"1808",251.2,"Induan","Omphaloptycha",-16.34,109.49,662,0,259.9
"1809",251.2,"Induan","Omphaloptycha",21.01,142.39,381,0,259.9
"1810",251.2,"Induan","Omphaloptycha",-14.93,104.65,662,0,259.9
"1811",251.2,"Induan","Omphaloptycha",-22.82,54.01,594,0,259.9
"1812",251.2,"Induan","Omphaloptycha",-14.49,105.24,662,0,259.9
"1813",251.2,"Induan","Ornithopecten",-6.99,117,673,0,252.17
"1814",251.2,"Induan","Pachyomphalus",-22.9,53.87,594,0,251.2
"1815",251.2,"Induan","Palaeolima",20.12,108.9,667,0,358.9
"1816",251.2,"Induan","Palaeonarica",-15.37,106.82,662,0,251.2
"1817",251.2,"Induan","Palaeonarica",-15.53,106.74,662,0,251.2
"1818",251.2,"Induan","Palaeonarica",-22.82,54.01,594,0,251.2
"1819",251.2,"Induan","Palaeonarica",-14.75,106.83,662,0,251.2
"1820",251.2,"Induan","Palaeoneilo",-17.89,108.21,661,0,477.7
"1821",251.2,"Induan","Palaeoneilo",-14.36,105.39,662,0,477.7
"1822",251.2,"Induan","Palaeonucula",80.35,89.07,370,0,272.3
"1823",251.2,"Induan","Palaeonucula",-14.36,105.39,662,0,272.3
"1824",251.2,"Induan","Palaeonucula",81.12,87.68,370,0,272.3
"1825",251.2,"Induan","Palaeonucula",72.16,55.88,351,0,272.3
"1826",251.2,"Induan","Palaeonucula",80.39,89.06,370,0,272.3
"1827",251.2,"Induan","Pecten",12.74,36.14,247,0,330.9
"1828",251.2,"Induan","Pecten",8.87,35.58,235,0,330.9
"1829",251.2,"Induan","Pecten",8.93,35.46,235,0,330.9
"1830",251.2,"Induan","Permophorus",12.74,36.14,247,0,330.9
"1831",251.2,"Induan","Permophorus",26.53,-30.54,135,0,330.9
"1832",251.2,"Induan","Permophorus",12.91,36.27,247,0,330.9
"1833",251.2,"Induan","Permophorus",-14.75,106.83,662,0,330.9
"1834",251.2,"Induan","Permophorus",25.61,-30.99,135,0,330.9
"1835",251.2,"Induan","Permophorus",-14.75,106.73,662,0,330.9
"1836",251.2,"Induan","Permophorus",-15.52,106.74,662,0,330.9
"1837",251.2,"Induan","Permophorus",-14.74,106.83,662,0,330.9
"1838",251.2,"Induan","Permophorus",-13.86,104.54,662,0,330.9
"1839",251.2,"Induan","Permophorus",-14.54,104.84,662,0,330.9
"1840",251.2,"Induan","Permophorus",-12.56,104.62,653,0,330.9
"1841",251.2,"Induan","Permophorus",-15.37,106.82,662,0,330.9
"1842",251.2,"Induan","Permophorus",75,57.87,351,0,330.9
"1843",251.2,"Induan","Permophorus",-14.78,106.84,662,0,330.9
"1844",251.2,"Induan","Permophorus",-14.79,106.75,662,0,330.9
"1845",251.2,"Induan","Permophorus",76.9,74.52,360,0,330.9
"1846",251.2,"Induan","Permophorus",12.74,36.16,247,0,330.9
"1847",251.2,"Induan","Permophorus",-13.36,104.46,662,0,330.9
"1848",251.2,"Induan","Permophorus",26.61,-30.04,135,0,330.9
"1849",251.2,"Induan","Permophorus",29.71,-34.46,125,0,330.9
"1850",251.2,"Induan","Permophorus",74.91,55.51,351,0,330.9
"1851",251.2,"Induan","Permophorus",-15.87,107.54,662,0,330.9
"1852",251.2,"Induan","Permophorus",-8.48,104.5,663,0,330.9
"1853",251.2,"Induan","Permophorus",-15.53,106.74,662,0,330.9
"1854",251.2,"Induan","Permophorus",25.42,-31.08,135,0,330.9
"1855",251.2,"Induan","Permophorus",-15.8,107.57,662,0,330.9
"1856",251.2,"Induan","Permophorus",26.17,-30.83,135,0,330.9
"1857",251.2,"Induan","Permophorus",28.38,-30.91,125,0,330.9
"1858",251.2,"Induan","Pernopecten",12.74,36.14,247,1,358.9
"1859",251.2,"Induan","Pernopecten",12.91,36.27,247,1,358.9
"1860",251.2,"Induan","Platyzona",-9.37,115.53,672,1,330.9
"1861",251.2,"Induan","Pleuromya",12.74,36.14,247,0,251.2
"1862",251.2,"Induan","Pleuromya",12.69,36.07,247,0,251.2
"1863",251.2,"Induan","Pleuromya",12.74,36.16,247,0,251.2
"1864",251.2,"Induan","Pleuronectites",12.74,36.14,247,0,251.2
"1865",251.2,"Induan","Pleuronectites",29.71,-34.46,125,0,251.2
"1866",251.2,"Induan","Pleurotomaria",-45.68,99.24,648,0,382.7
"1867",251.2,"Induan","Polygyrina",-14.36,105.39,662,0,254.17
"1868",251.2,"Induan","Polygyrina",-14.64,104.7,662,0,254.17
"1869",251.2,"Induan","Polygyrina",12.94,36.21,247,0,254.17
"1870",251.2,"Induan","Polygyrina",-14.35,105.4,662,0,254.17
"1871",251.2,"Induan","Polygyrina",12.83,35.7,247,0,254.17
"1872",251.2,"Induan","Polygyrina",-8.21,104.79,663,0,254.17
"1873",251.2,"Induan","Posidonia",40.34,-31.63,107,0,410.8
"1874",251.2,"Induan","Posidonia",-7.08,117.29,673,0,410.8
"1875",251.2,"Induan","Posidonia",-41.64,53.39,601,0,410.8
"1876",251.2,"Induan","Posidonia",-10.91,105.97,653,0,410.8
"1877",251.2,"Induan","Posidonia",-8.48,104.5,663,0,410.8
"1878",251.2,"Induan","Posidonia",-16.69,107.88,662,0,410.8
"1879",251.2,"Induan","Praechlamys",-7.08,117.29,673,0,252.17
"1880",251.2,"Induan","Promyalina",43.92,22.63,252,0,272.3
"1881",251.2,"Induan","Promyalina",42.24,22.34,251,0,272.3
"1882",251.2,"Induan","Promyalina",-22.9,53.87,594,0,272.3
"1883",251.2,"Induan","Promyalina",-14.74,106.83,662,0,272.3
"1884",251.2,"Induan","Promyalina",26.62,-29.89,135,0,272.3
"1885",251.2,"Induan","Promyalina",20.12,108.9,667,0,272.3
"1886",251.2,"Induan","Promyalina",43.8,22.74,252,0,272.3
"1887",251.2,"Induan","Promyalina",28.4,-30.94,125,0,272.3
"1888",251.2,"Induan","Promyalina",43.91,22.69,252,0,272.3
"1889",251.2,"Induan","Promyalina",43.9,22.7,252,0,272.3
"1890",251.2,"Induan","Promyalina",28.38,-30.91,125,0,272.3
"1891",251.2,"Induan","Promyalina",43.91,22.67,252,0,272.3
"1892",251.2,"Induan","Promyalina",13.02,110.7,666,0,272.3
"1893",251.2,"Induan","Promyalina",29.54,-34.82,125,0,272.3
"1894",251.2,"Induan","Promyalina",26.63,-29.9,135,0,272.3
"1895",251.2,"Induan","Promyalina",80.35,89.07,370,0,272.3
"1896",251.2,"Induan","Promyalina",-15.35,104.8,662,0,272.3
"1897",251.2,"Induan","Promyalina",54.75,22.9,253,0,272.3
"1898",251.2,"Induan","Promyalina",-15.52,106.74,662,0,272.3
"1899",251.2,"Induan","Promyalina",29.44,-34.72,125,0,272.3
"1900",251.2,"Induan","Promyalina",-9.85,106.35,663,0,272.3
"1901",251.2,"Induan","Promyalina",12.51,111.73,666,0,272.3
"1902",251.2,"Induan","Promyalina",43.92,22.67,252,0,272.3
"1903",251.2,"Induan","Promyalina",21.01,142.39,381,0,272.3
"1904",251.2,"Induan","Promyalina",43.93,22.62,252,0,272.3
"1905",251.2,"Induan","Promyalina",-14.93,104.65,662,0,272.3
"1906",251.2,"Induan","Promyalina",83.72,108.07,370,0,272.3
"1907",251.2,"Induan","Promyalina",43.94,22.61,252,0,272.3
"1908",251.2,"Induan","Promyalina",79.46,82.94,360,0,272.3
"1909",251.2,"Induan","Promyalina",21.02,142.39,381,0,272.3
"1910",251.2,"Induan","Promyalina",-16.69,107.88,662,0,272.3
"1911",251.2,"Induan","Promyalina",-13.86,104.54,662,0,272.3
"1912",251.2,"Induan","Promyalina",53.93,22.8,253,0,272.3
"1913",251.2,"Induan","Promyalina",-36.48,55.11,602,0,272.3
"1914",251.2,"Induan","Promyalina",26.61,-30.04,135,0,272.3
"1915",251.2,"Induan","Promyalina",54.35,22.08,253,0,272.3
"1916",251.2,"Induan","Promyalina",30.47,-35.14,125,0,272.3
"1917",251.2,"Induan","Promyalina",-14.54,104.84,662,0,272.3
